[0.02147766 0.        ]
[0.02319588 0.        ]
[0.04725086 0.        ]
[0.04295533 0.        ]
[0.03006873 0.        ]
[0.04896907 0.        ]
[0.04037801 0.        ]
[0.01847079 0.00042955]
[0.00687285 0.        ]
[0.01632302 0.        ]
[0.00343643 0.        ]
[0.0266323 0.       ]
[0.02061856 0.        ]
[0.02920962 0.        ]
[0.03264605 0.        ]
[0.03393471 0.00042955]
[0.02792096 0.00042955]
[0.02491409 0.        ]
[0.01331615 0.00042955]
[0.01890034 0.        ]
[0.02835052 0.        ]
[0.01116838 0.        ]
[0.00773196 0.        ]
[0.00171821 0.        ]
[0.01718213 0.        ]
[0.01030928 0.        ]
[0.00687285 0.        ]
[0.01718213 0.        ]
[0.02233677 0.        ]
[0.00773196 0.        ]
[0.0266323 0.       ]
[0.03608247 0.        ]
[0.04467354 0.        ]
[0.03565292 0.00042955]
[0.02920962 0.        ]
[0.020189   0.00042955]
[0.0137457 0.       ]
[0.01546392 0.        ]
[0.01546392 0.        ]
[0.00429553 0.        ]
[0.01718213 0.        ]
[0.01632302 0.        ]
[0.00859107 0.        ]
[0.02233677 0.        ]
[0.05670103 0.        ]
[0.05412371 0.        ]
[0.06314433 0.00042955]
[0.08934708 0.        ]
[0.10137457 0.        ]
[0.09965636 0.        ]
[0.11340206 0.        ]
[0.1056701 0.       ]
[0.07517182 0.00042955]
[0.0717354  0.00042955]
[0.04295533 0.        ]
[0.02963918 0.00042955]
[0.04853952 0.00042955]
[0.04853952 0.00042955]
[0.03264605 0.        ]
[0.03092784 0.        ]
[0.07216495 0.        ]
[0.08118557 0.00042955]
[0.07044674 0.        ]
[0.08290378 0.00042955]
[0.09664948 0.00042955]
[0.07646048 0.        ]
[0.06786942 0.        ]
[0.05369416 0.00042955]
[0.07817869 0.        ]
[0.10180412 0.00042955]
[0.09879725 0.        ]
[0.06958763 0.        ]
[0.05756014 0.        ]
[0.05756014 0.        ]
[0.08505155 0.        ]
[0.08676976 0.        ]
[0.07388316 0.        ]
[0.0524055 0.       ]
[0.0395189 0.       ]
[0.04166667 0.00042955]
[0.0532646 0.       ]
[0.04209622 0.        ]
[0.03780069 0.        ]
[0.04810997 0.        ]
[0.06958763 0.        ]
[0.05841924 0.        ]
[0.05927835 0.        ]
[0.06872852 0.        ]
[0.05111684 0.00042955]
[0.05068729 0.        ]
[0.02491409 0.        ]
[0.00300687 0.00042955]
[0.01073883 0.00042955]
[0.01202749 0.        ]
[0.01460481 0.        ]
[0.00257732 0.        ]
[0.00343643 0.        ]
[0.00343643 0.        ]
[0.00515464 0.        ]
[0.01503436 0.00042955]
[0.01417526 0.00042955]
[0.00257732 0.        ]
[0.00343643 0.        ]
[0.01116838 0.        ]
[0.00687285 0.        ]
[0.00429553 0.        ]
[0.00042955 0.00042955]
[0.02491409 0.        ]
[0.03780069 0.        ]
[0.03865979 0.        ]
[0.04123711 0.        ]
[0.03178694 0.        ]
[0.04209622 0.        ]
[0.03608247 0.        ]
[0.02835052 0.        ]
[0.0395189 0.       ]
[0.02920962 0.        ]
[0.00945017 0.        ]
[0.01030928 0.        ]
[0.00773196 0.        ]
[0.02920962 0.        ]
[0.01975945 0.        ]
[0.02835052 0.        ]
[0.01546392 0.        ]
[0.01632302 0.        ]
[0.00902062 0.00042955]
[0.01460481 0.        ]
[0.00429553 0.        ]
[0.020189   0.00042955]
[0.00171821 0.        ]
[0.01847079 0.00042955]
[0.00816151 0.00042955]
[0.01202749 0.        ]
[0.01030928 0.        ]
[0.00085911 0.        ]
[0.02878007 0.00042955]
[0.01460481 0.        ]
[0.01589347 0.00042955]
[0.01761168 0.00042955]
[0.00902062 0.00042955]
[0.0266323 0.       ]
[0.03565292 0.00042955]
[0.04252577 0.00042955]
[0.05627148 0.00042955]
[0.04209622 0.        ]
[0.03823024 0.00042955]
[0.03092784 0.        ]
[0.03651203 0.00042955]
[0.04123711 0.        ]
[0.04424399 0.00042955]
[0.04295533 0.        ]
[0.03908935 0.00042955]
[0.02190722 0.00042955]
[0.02448454 0.00042955]
[0.02233677 0.        ]
[0.02104811 0.00042955]
[0.02233677 0.        ]
[0.00687285 0.        ]
[0.00859107 0.        ]
[0.03264605 0.        ]
[0.02749141 0.        ]
[0.00171821 0.        ]
[0.02233677 0.        ]
[0.00515464 0.        ]
[0.00859107 0.        ]
[0.02920962 0.        ]
[0.01975945 0.        ]
[0.02233677 0.        ]
[0.02749141 0.        ]
[0.00515464 0.        ]
[0.01030928 0.        ]
[0.00687285 0.        ]
[0.00429553 0.        ]
[0.00085911 0.        ]
[0.00816151 0.00042955]
[0.01675258 0.00042955]
[0.04639175 0.        ]
[0.06013746 0.        ]
[0.0532646 0.       ]
[0.03436426 0.        ]
[0.03006873 0.        ]
[0.02920962 0.        ]
[0.03393471 0.00042955]
[0.04252577 0.00042955]
[0.03865979 0.        ]
[0.05756014 0.        ]
[0.06013746 0.        ]
[0.05412371 0.        ]
[0.04381443 0.        ]
[0.06185567 0.        ]
[0.07774914 0.00042955]
[0.0532646 0.       ]
[0.05025773 0.00042955]
[0.03436426 0.        ]
[0.01804124 0.        ]
[0.02405498 0.        ]
[0.01804124 0.        ]
[0.03694158 0.        ]
[0.03264605 0.        ]
[0.03823024 0.00042955]
[0.00085911 0.        ]
[0.01589347 0.00042955]
[0.02233677 0.        ]
[0.04467354 0.        ]
[0.03178694 0.        ]
[0.02792096 0.00042955]
[0.03264605 0.        ]
[0.04209622 0.        ]
[0.04639175 0.        ]
[0.04338488 0.00042955]
[0.04939863 0.00042955]
[0.03865979 0.        ]
[0.0330756  0.00042955]
[0.02534364 0.00042955]
[0.0137457 0.       ]
[0.03865979 0.        ]
[0.03908935 0.00042955]
[0.04209622 0.        ]
[0.04467354 0.        ]
[0.05412371 0.        ]
[0.02491409 0.        ]
[0.0137457 0.       ]
[0.02319588 0.        ]
[0.00601375 0.        ]
[0.02835052 0.        ]
[0.03865979 0.        ]
[0.03908935 0.00042955]
[0.02920962 0.        ]
[0.02920962 0.        ]
[0.01675258 0.00042955]
[0.00300687 0.00042955]
[0.00945017 0.        ]
[0.02920962 0.        ]
[0.02792096 0.00042955]
[0.03522337 0.        ]
[0.04896907 0.        ]
[0.05498282 0.        ]
[0.05670103 0.        ]
[0.05541237 0.00042955]
[0.07345361 0.00042955]
[0.08591065 0.        ]
[0.08161512 0.        ]
[0.06786942 0.        ]
[0.0524055 0.       ]
[0.05584192 0.        ]
[0.08419244 0.        ]
[0.08676976 0.        ]
[0.09106529 0.        ]
[0.09321306 0.00042955]
[0.09965636 0.        ]
[0.08247423 0.        ]
[0.06013746 0.        ]
[0.05498282 0.        ]
[0.05068729 0.        ]
[0.06271478 0.        ]
[0.07044674 0.        ]
[0.0597079  0.00042955]
[0.05670103 0.        ]
[0.07388316 0.        ]
[0.09621993 0.        ]
[0.08505155 0.        ]
[0.06958763 0.        ]
[0.0790378 0.       ]
[0.03565292 0.00042955]
[0.01202749 0.        ]
[0.02233677 0.        ]
[0.04037801 0.        ]
[0.03694158 0.        ]
[0.04037801 0.        ]
[0.02835052 0.        ]
[0.00730241 0.00042955]
[0.03049828 0.00042955]
[0.04896907 0.        ]
[0.07345361 0.00042955]
[0.04896907 0.        ]
[0.04252577 0.00042955]
[0.05412371 0.        ]
[0.07044674 0.        ]
[0.06872852 0.        ]
[0.06658076 0.00042955]
[0.06099656 0.        ]
[0.05670103 0.        ]
[0.03479381 0.00042955]
[0.03780069 0.        ]
[0.06228522 0.00042955]
[0.07474227 0.        ]
[0.0459622  0.00042955]
[0.03178694 0.        ]
[0.04810997 0.        ]
[0.05369416 0.00042955]
[0.0532646 0.       ]
[0.04768041 0.00042955]
[0.03393471 0.00042955]
[0.02491409 0.        ]
[0.020189   0.00042955]
[0.04639175 0.        ]
[0.0524055 0.       ]
[0.03522337 0.        ]
[0.02920962 0.        ]
[0.03436426 0.        ]
[0.02706186 0.00042955]
[0.03092784 0.        ]
[0.05068729 0.        ]
[0.04166667 0.00042955]
[0.0257732 0.       ]
[0.01890034 0.        ]
[0.01245704 0.00042955]
[0.00687285 0.        ]
[0.01589347 0.00042955]
[0.03608247 0.        ]
[0.00085911 0.        ]
[0.00687285 0.        ]
[0.02147766 0.        ]
[0.02920962 0.        ]
[0.01503436 0.00042955]
[0.01718213 0.        ]
[0.01159794 0.00042955]
[0.0137457 0.       ]
[0.01675258 0.00042955]
[0.04209622 0.        ]
[0.04209622 0.        ]
[0.03780069 0.        ]
[0.03350515 0.        ]
[0.03608247 0.        ]
[0.03608247 0.        ]
[0.02920962 0.        ]
[0.03694158 0.        ]
[0.03994845 0.00042955]
[0.04810997 0.        ]
[0.0597079  0.00042955]
[0.07216495 0.        ]
[0.05841924 0.        ]
[0.06357388 0.        ]
[0.06658076 0.00042955]
[0.04467354 0.        ]
[0.01202749 0.        ]
[0.00085911 0.        ]
[0.00945017 0.        ]
[0.00859107 0.        ]
[0.01804124 0.        ]
[0.02749141 0.        ]
[0.01030928 0.        ]
[0.01890034 0.        ]
[0.02362543 0.00042955]
[0.03092784 0.        ]
[0.04553265 0.        ]
[0.02749141 0.        ]
[0.02491409 0.        ]
[0.03823024 0.00042955]
[0.01975945 0.        ]
[0.00687285 0.        ]
[0.00343643 0.        ]
[0.01675258 0.00042955]
[0.0137457 0.       ]
[0.01761168 0.00042955]
[0.01546392 0.        ]
[0.01632302 0.        ]
[0.03436426 0.        ]
[0.04810997 0.        ]
[0.02147766 0.        ]
[0.0266323 0.       ]
[0.03350515 0.        ]
[0.02233677 0.        ]
[0.02147766 0.        ]
[0.03092784 0.        ]
[0.01718213 0.        ]
[0.00515464 0.        ]
[0.00687285 0.        ]
[0.02405498 0.        ]
[0.04295533 0.        ]
[0.05584192 0.        ]
[0.07560137 0.        ]
[0.09536082 0.        ]
[0.11812715 0.00042955]
[0.10652921 0.        ]
[0.09664948 0.00042955]
[0.09707904 0.        ]
[0.10008591 0.00042955]
[0.07474227 0.        ]
[0.06443299 0.        ]
[0.07087629 0.00042955]
[0.07388316 0.        ]
[0.08075601 0.        ]
[0.08161512 0.        ]
[0.09407216 0.00042955]
[0.07474227 0.        ]
[0.08247423 0.        ]
[0.07817869 0.        ]
[0.07603093 0.00042955]
[0.09364261 0.        ]
[0.08075601 0.        ]
[0.05498282 0.        ]
[0.06443299 0.        ]
[0.08891753 0.00042955]
[0.08505155 0.        ]
[0.08891753 0.00042955]
[0.10438144 0.00042955]
[0.10137457 0.        ]
[0.09106529 0.        ]
[0.08591065 0.        ]
[0.09579038 0.00042955]
[0.09278351 0.        ]
[0.09493127 0.00042955]
[0.10051546 0.        ]
[0.08762887 0.        ]
[0.08848797 0.        ]
[0.08848797 0.        ]
[0.09106529 0.        ]
[0.09965636 0.        ]
[0.10824742 0.        ]
[0.10824742 0.        ]
[0.09664948 0.00042955]
[0.07474227 0.        ]
[0.06872852 0.        ]
[0.05927835 0.        ]
[0.04209622 0.        ]
[0.06099656 0.        ]
[0.0532646 0.       ]
[0.0524055 0.       ]
[0.06872852 0.        ]
[0.07216495 0.        ]
[0.07560137 0.        ]
[0.08762887 0.        ]
[0.07989691 0.        ]
[0.05756014 0.        ]
[0.0257732 0.       ]
[0.0524055 0.       ]
[0.05756014 0.        ]
[0.05841924 0.        ]
[0.05670103 0.        ]
[0.06099656 0.        ]
[0.04725086 0.        ]
[0.05670103 0.        ]
[0.07474227 0.        ]
[0.05670103 0.        ]
[0.06099656 0.        ]
[0.07044674 0.        ]
[0.06958763 0.        ]
[0.05670103 0.        ]
[0.09278351 0.        ]
[0.09450172 0.        ]
[0.07001718 0.00042955]
[0.07817869 0.        ]
[0.09536082 0.        ]
[0.09707904 0.        ]
[0.09621993 0.        ]
[0.10738832 0.        ]
[0.09793814 0.        ]
[0.08075601 0.        ]
[0.07517182 0.00042955]
[0.08032646 0.00042955]
[0.06872852 0.        ]
[0.05068729 0.        ]
[0.05111684 0.00042955]
[0.0790378 0.       ]
[0.07860825 0.00042955]
[0.0790378 0.       ]
[0.0652921 0.       ]
[0.06357388 0.        ]
[0.09020619 0.        ]
[0.06271478 0.        ]
[0.05068729 0.        ]
[0.05412371 0.        ]
[0.07044674 0.        ]
[0.07689003 0.00042955]
[0.0661512 0.       ]
[0.0652921 0.       ]
[0.0588488  0.00042955]
[0.04639175 0.        ]
[0.03135739 0.00042955]
[0.01975945 0.        ]
[0.01417526 0.00042955]
[0.00773196 0.        ]
[0.00687285 0.        ]
[0.00945017 0.        ]
[0.00128866 0.00042955]
[0.01460481 0.        ]
[0.04553265 0.        ]
[0.04725086 0.        ]
[0.0524055 0.       ]
[0.07302405 0.        ]
[0.08118557 0.00042955]
[0.0652921 0.       ]
[0.04381443 0.        ]
[0.03092784 0.        ]
[0.03694158 0.        ]
[0.02620275 0.00042955]
[0.0137457 0.       ]
[0.01718213 0.        ]
[0.02362543 0.00042955]
[0.04467354 0.        ]
[0.05841924 0.        ]
[0.03694158 0.        ]
[0.02835052 0.        ]
[0.03522337 0.        ]
[0.01589347 0.00042955]
[0.00515464 0.        ]
[0.00945017 0.        ]
[0.01890034 0.        ]
[0.01030928 0.        ]
[0.00085911 0.        ]
[0.01761168 0.00042955]
[0.04853952 0.00042955]
[0.04381443 0.        ]
[0.02233677 0.        ]
[0.03823024 0.00042955]
[0.04209622 0.        ]
[0.06228522 0.00042955]
[0.06701031 0.        ]
[0.06829897 0.00042955]
[0.05498282 0.        ]
[0.03608247 0.        ]
[0.02920962 0.        ]
[0.02233677 0.        ]
[0.02319588 0.        ]
[0.01890034 0.        ]
[0.02147766 0.        ]
[0.00687285 0.        ]
[0.01202749 0.        ]
[0.0193299  0.00042955]
[0.02233677 0.        ]
[0.03178694 0.        ]
[0.03608247 0.        ]
[0.02534364 0.00042955]
[0.01460481 0.        ]
[0.0257732 0.       ]
[0.03178694 0.        ]
[0.00171821 0.        ]
[0.020189   0.00042955]
[0.03049828 0.00042955]
[0.02147766 0.        ]
[0.00859107 0.        ]
[0.02534364 0.00042955]
[0.03006873 0.        ]
[0.00816151 0.00042955]
[0.00859107 0.        ]
[0.00687285 0.        ]
[0.00171821 0.        ]
[0.00515464 0.        ]
[0.00773196 0.        ]
[0.00773196 0.        ]
[0.02147766 0.        ]
[0.04295533 0.        ]
[0.03737113 0.00042955]
[0.00773196 0.        ]
[0.00171821 0.        ]
[0.00343643 0.        ]
[0.00171821 0.        ]
[0.00687285 0.        ]
[0.00859107 0.        ]
[0.00816151 0.00042955]
[0.00257732 0.        ]
[0.02792096 0.00042955]
[0.0266323 0.       ]
[0.02061856 0.        ]
[0.02448454 0.00042955]
[0.03006873 0.        ]
[0.03780069 0.        ]
[0.04639175 0.        ]
[0.06443299 0.        ]
[0.04166667 0.00042955]
[0.03436426 0.        ]
[0.04982818 0.        ]
[0.05412371 0.        ]
[0.04424399 0.00042955]
[0.03522337 0.        ]
[0.04209622 0.        ]
[0.02147766 0.        ]
[0.01804124 0.        ]
[0.04553265 0.        ]
[0.05455326 0.00042955]
[0.07946735 0.00042955]
[0.09106529 0.        ]
[0.0652921 0.       ]
[0.06872852 0.        ]
[0.08161512 0.        ]
[0.07860825 0.00042955]
[0.0532646 0.       ]
[0.06271478 0.        ]
[0.07130584 0.        ]
[0.05927835 0.        ]
[0.03264605 0.        ]
[0.02147766 0.        ]
[0.01632302 0.        ]
[0.00945017 0.        ]
[0.01030928 0.        ]
[0.03780069 0.        ]
[0.05584192 0.        ]
[0.0532646 0.       ]
[0.05068729 0.        ]
[0.04810997 0.        ]
[0.04510309 0.00042955]
[0.02749141 0.        ]
[0.03092784 0.        ]
[0.04166667 0.00042955]
[0.0661512 0.       ]
[0.06443299 0.        ]
[0.06271478 0.        ]
[0.06099656 0.        ]
[0.07302405 0.        ]
[0.09278351 0.        ]
[0.09364261 0.        ]
[0.08634021 0.00042955]
[0.09106529 0.        ]
[0.10051546 0.        ]
[0.10137457 0.        ]
[0.10996564 0.        ]
[0.10395189 0.        ]
[0.10137457 0.        ]
[0.10824742 0.        ]
[0.10910653 0.        ]
[0.1056701 0.       ]
[0.08676976 0.        ]
[0.11254296 0.        ]
[0.10738832 0.        ]
[0.08676976 0.        ]
[0.07388316 0.        ]
[0.0854811  0.00042955]
[0.08591065 0.        ]
[0.07560137 0.        ]
[0.08075601 0.        ]
[0.09621993 0.        ]
[0.11597938 0.        ]
[0.10652921 0.        ]
[0.10738832 0.        ]
[0.10094502 0.00042955]
[0.11683849 0.        ]
[0.10738832 0.        ]
[0.10137457 0.        ]
[0.10266323 0.00042955]
[0.0854811  0.00042955]
[0.05068729 0.        ]
[0.06142612 0.00042955]
[0.07130584 0.        ]
[0.0524055 0.       ]
[0.02835052 0.        ]
[0.03522337 0.        ]
[0.06013746 0.        ]
[0.0652921 0.       ]
[0.04639175 0.        ]
[0.03479381 0.00042955]
[0.04166667 0.00042955]
[0.03092784 0.        ]
[0.03221649 0.00042955]
[0.03823024 0.00042955]
[0.04252577 0.00042955]
[0.02792096 0.00042955]
[0.00558419 0.00042955]
[0.03694158 0.        ]
[0.02405498 0.        ]
[0.00300687 0.00042955]
[0.00300687 0.00042955]
[0.02405498 0.        ]
[0.01417526 0.00042955]
[0.00945017 0.        ]
[0.01331615 0.00042955]
[0.03994845 0.00042955]
[0.03479381 0.00042955]
[0.01632302 0.        ]
[0.03178694 0.        ]
[0.04553265 0.        ]
[0.04467354 0.        ]
[0.03436426 0.        ]
[0.03780069 0.        ]
[0.01718213 0.        ]
[0.00343643 0.        ]
[0.01675258 0.00042955]
[0.01546392 0.        ]
[0.00987973 0.00042955]
[0.00257732 0.        ]
[0.00987973 0.00042955]
[0.00859107 0.        ]
[0.02319588 0.        ]
[0.02147766 0.        ]
[0.02835052 0.        ]
[0.01116838 0.        ]
[0.0137457 0.       ]
[0.02190722 0.00042955]
[0.03865979 0.        ]
[0.02749141 0.        ]
[0.0128866 0.       ]
[0.01718213 0.        ]
[0.01890034 0.        ]
[0.04123711 0.        ]
[0.04037801 0.        ]
[0.00730241 0.00042955]
[0.00257732 0.        ]
[0.00515464 0.        ]
[0.00085911 0.        ]
[0.01030928 0.        ]
[0.03823024 0.00042955]
[0.05756014 0.        ]
[0.0661512 0.       ]
[0.08848797 0.        ]
[0.10609966 0.00042955]
[0.10266323 0.00042955]
[0.10996564 0.        ]
[0.09621993 0.        ]
[0.07560137 0.        ]
[0.07130584 0.        ]
[0.08376289 0.00042955]
[0.0790378 0.       ]
[0.08161512 0.        ]
[0.06099656 0.        ]
[0.01417526 0.00042955]
[0.0064433  0.00042955]
[0.03865979 0.        ]
[0.04725086 0.        ]
[0.04553265 0.        ]
[0.04166667 0.00042955]
[0.04252577 0.00042955]
[0.05111684 0.00042955]
[0.04682131 0.00042955]
[0.04037801 0.        ]
[0.02878007 0.00042955]
[0.02749141 0.        ]
[0.02233677 0.        ]
[0.00687285 0.        ]
[0.01202749 0.        ]
[0.02620275 0.00042955]
[0.02061856 0.        ]
[0.0257732 0.       ]
[0.03694158 0.        ]
[0.04639175 0.        ]
[0.04381443 0.        ]
[0.07989691 0.        ]
[0.08505155 0.        ]
[0.07646048 0.        ]
[0.03651203 0.00042955]
[0.0395189 0.       ]
[0.04381443 0.        ]
[0.01460481 0.        ]
[0.00773196 0.        ]
[0.00472509 0.00042955]
[0.00687285 0.        ]
[0.01030928 0.        ]
[0.00429553 0.        ]
[0.0257732 0.       ]
[0.04682131 0.00042955]
[0.04725086 0.        ]
[0.04424399 0.00042955]
[0.05154639 0.        ]
[0.05498282 0.        ]
[0.05068729 0.        ]
[0.04209622 0.        ]
[0.03608247 0.        ]
[0.01030928 0.        ]
[0.02620275 0.00042955]
[0.02749141 0.        ]
[0.00730241 0.00042955]
[0.01718213 0.        ]
[0.0257732 0.       ]
[0.02233677 0.        ]
[0.02233677 0.        ]
[0.01503436 0.00042955]
[0.03737113 0.00042955]
[0.04768041 0.00042955]
[0.02835052 0.        ]
[0.01589347 0.00042955]
[0.0257732 0.       ]
[0.01975945 0.        ]
[0.00300687 0.00042955]
[0.00687285 0.        ]
[0.00730241 0.00042955]
[0.00257732 0.        ]
[0.02920962 0.        ]
[0.0524055 0.       ]
[0.03694158 0.        ]
[0.04467354 0.        ]
[0.0532646 0.       ]
[0.05154639 0.        ]
[0.04080756 0.00042955]
[0.04467354 0.        ]
[0.03006873 0.        ]
[0.02061856 0.        ]
[0.00859107 0.        ]
[0.01975945 0.        ]
[0. 0.]
[0.02405498 0.        ]
[0.03780069 0.        ]
[0.04252577 0.00042955]
[0.01675258 0.00042955]
[0.01804124 0.        ]
[0.00515464 0.        ]
[0.00085911 0.        ]
[0.02491409 0.        ]
[0.0597079  0.00042955]
[0.03908935 0.00042955]
[0.01460481 0.        ]
[0.03264605 0.        ]
[0.04381443 0.        ]
[0.04037801 0.        ]
[0.03823024 0.00042955]
[0.03865979 0.        ]
[0.04639175 0.        ]
[0.05841924 0.        ]
[0.05927835 0.        ]
[0.04166667 0.00042955]
[0.02749141 0.        ]
[0.02147766 0.        ]
[0.01975945 0.        ]
[0.02147766 0.        ]
[0.03178694 0.        ]
[0.00214777 0.00042955]
[0.01718213 0.        ]
[0.00085911 0.        ]
[0.00429553 0.        ]
[0.02147766 0.        ]
[0.03436426 0.        ]
[0.03049828 0.00042955]
[0.02491409 0.        ]
[0.0266323 0.       ]
[0.01030928 0.        ]
[0.00085911 0.        ]
[0.00515464 0.        ]
[0.0257732 0.       ]
[0.01589347 0.00042955]
[0.020189   0.00042955]
[0.01245704 0.00042955]
[0.00601375 0.        ]
[0.00300687 0.00042955]
[0.00171821 0.        ]
[0.01503436 0.00042955]
[0.01116838 0.        ]
[0.00987973 0.00042955]
[0.02061856 0.        ]
[0.03393471 0.00042955]
[0.03865979 0.        ]
[0.02147766 0.        ]
[0.04037801 0.        ]
[0.04037801 0.        ]
[0.04037801 0.        ]
[0.02920962 0.        ]
[0.05154639 0.        ]
[0.06271478 0.        ]
[0.03780069 0.        ]
[0.03865979 0.        ]
[0.05627148 0.00042955]
[0.0524055 0.       ]
[0.02920962 0.        ]
[0.03178694 0.        ]
[0.06142612 0.00042955]
[0.06357388 0.        ]
[0.06013746 0.        ]
[0.04467354 0.        ]
[0.06658076 0.00042955]
[0.07474227 0.        ]
[0.0652921 0.       ]
[0.04639175 0.        ]
[0.05154639 0.        ]
[0.04982818 0.        ]
[0.0661512 0.       ]
[0.0661512 0.       ]
[0.05584192 0.        ]
[0.05756014 0.        ]
[0.07689003 0.00042955]
[0.07517182 0.00042955]
[0.08719931 0.00042955]
[0.09106529 0.        ]
[0.09621993 0.        ]
[0.11941581 0.        ]
[0.10910653 0.        ]
[0.07560137 0.        ]
[0.06743986 0.00042955]
[0.06357388 0.        ]
[0.04209622 0.        ]
[0.03694158 0.        ]
[0.05627148 0.00042955]
[0.04896907 0.        ]
[0.04209622 0.        ]
[0.04896907 0.        ]
[0.05154639 0.        ]
[0.04725086 0.        ]
[0.06142612 0.00042955]
[0.04639175 0.        ]
[0.04037801 0.        ]
[0.0395189 0.       ]
[0.05498282 0.        ]
[0.06786942 0.        ]
[0.08161512 0.        ]
[0.07474227 0.        ]
[0.06658076 0.00042955]
[0.06185567 0.        ]
[0.08075601 0.        ]
[0.08848797 0.        ]
[0.0854811  0.00042955]
[0.07345361 0.00042955]
[0.06658076 0.00042955]
[0.06271478 0.        ]
[0.09020619 0.        ]
[0.0983677  0.00042955]
[0.08247423 0.        ]
[0.06786942 0.        ]
[0.07388316 0.        ]
[0.0790378 0.       ]
[0.07989691 0.        ]
[0.09020619 0.        ]
[0.07517182 0.00042955]
[0.08419244 0.        ]
[0.07560137 0.        ]
[0.09965636 0.        ]
[0.08634021 0.00042955]
[0.07388316 0.        ]
[0.07388316 0.        ]
[0.06958763 0.        ]
[0.06013746 0.        ]
[0.07646048 0.        ]
[0.08891753 0.00042955]
[0.10051546 0.        ]
[0.10395189 0.        ]
[0.10867698 0.00042955]
[0.07731959 0.        ]
[0.07302405 0.        ]
[0.09321306 0.00042955]
[0.0790378 0.       ]
[0.06228522 0.00042955]
[0.05111684 0.00042955]
[0.04896907 0.        ]
[0.04209622 0.        ]
[0.06099656 0.        ]
[0.08591065 0.        ]
[0.08762887 0.        ]
[0.09020619 0.        ]
[0.10051546 0.        ]
[0.104811 0.      ]
[0.09149485 0.00042955]
[0.09106529 0.        ]
[0.08676976 0.        ]
[0.06915808 0.00042955]
[0.0588488  0.00042955]
[0.07216495 0.        ]
[0.08891753 0.00042955]
[0.08719931 0.00042955]
[0.09621993 0.        ]
[0.08505155 0.        ]
[0.07646048 0.        ]
[0.09020619 0.        ]
[0.08333333 0.        ]
[0.07731959 0.        ]
[0.07302405 0.        ]
[0.06701031 0.        ]
[0.07817869 0.        ]
[0.0652921 0.       ]
[0.08505155 0.        ]
[0.07731959 0.        ]
[0.05756014 0.        ]
[0.04982818 0.        ]
[0.04896907 0.        ]
[0.04725086 0.        ]
[0.03522337 0.        ]
[0.0459622  0.00042955]
[0.03865979 0.        ]
[0.04209622 0.        ]
[0.0257732 0.       ]
[0.00386598 0.00042955]
[0.01331615 0.00042955]
[0.02319588 0.        ]
[0.03694158 0.        ]
[0.02878007 0.00042955]
[0.02920962 0.        ]
[0.03006873 0.        ]
[0.01804124 0.        ]
[0.03608247 0.        ]
[0.0257732 0.       ]
[0.00687285 0.        ]
[0.01890034 0.        ]
[0.03436426 0.        ]
[0.03908935 0.00042955]
[0.04982818 0.        ]
[0.05197595 0.00042955]
[0.04080756 0.00042955]
[0.04037801 0.        ]
[0.04510309 0.00042955]
[0.04510309 0.00042955]
[0.04553265 0.        ]
[0.02448454 0.00042955]
[0.02061856 0.        ]
[0.03522337 0.        ]
[0.03608247 0.        ]
[0.0395189 0.       ]
[0.02362543 0.00042955]
[0.03092784 0.        ]
[0.03608247 0.        ]
[0.05025773 0.00042955]
[0.04553265 0.        ]
[0.02190722 0.00042955]
[0.01245704 0.00042955]
[0.01030928 0.        ]
[0. 0.]
[0.01975945 0.        ]
[0.04295533 0.        ]
[0.06314433 0.00042955]
[0.04682131 0.00042955]
[0.02878007 0.00042955]
[0.02749141 0.        ]
[0.01331615 0.00042955]
[0.01503436 0.00042955]
[0.02147766 0.        ]
[0.0266323 0.       ]
[0.00472509 0.00042955]
[0. 0.]
[0.01546392 0.        ]
[0.00429553 0.        ]
[0.01202749 0.        ]
[0. 0.]
[0.01202749 0.        ]
[0.00773196 0.        ]
[0.00515464 0.        ]
[0.00902062 0.00042955]
[0.0137457 0.       ]
[0.00601375 0.        ]
[0.01675258 0.00042955]
[0.02491409 0.        ]
[0.03737113 0.00042955]
[0.03221649 0.00042955]
[0.0532646 0.       ]
[0.0524055 0.       ]
[0.06872852 0.        ]
[0.07474227 0.        ]
[0.07989691 0.        ]
[0.0459622  0.00042955]
[0.0266323 0.       ]
[0.0137457 0.       ]
[0.01245704 0.00042955]
[0.01718213 0.        ]
[0.00042955 0.00042955]
[0.0128866 0.       ]
[0.02405498 0.        ]
[0.0266323 0.       ]
[0.00515464 0.        ]
[0.00945017 0.        ]
[0.00257732 0.        ]
[0.00257732 0.        ]
[0.00171821 0.        ]
[0.02061856 0.        ]
[0.05283505 0.00042955]
[0.06443299 0.        ]
[0.04810997 0.        ]
[0.06357388 0.        ]
[0.08290378 0.00042955]
[0.05154639 0.        ]
[0.02491409 0.        ]
[0.02878007 0.00042955]
[0.04467354 0.        ]
[0.00859107 0.        ]
[0.01804124 0.        ]
[0.03006873 0.        ]
[0.03436426 0.        ]
[0.02061856 0.        ]
[0.01632302 0.        ]
[0.03651203 0.00042955]
[0.04123711 0.        ]
[0.03178694 0.        ]
[0.00730241 0.00042955]
[0.02104811 0.00042955]
[0.02534364 0.00042955]
[0.01116838 0.        ]
[0.01116838 0.        ]
